row,hit_count,log10_hit,row_rms,pca_raw_1,pca_raw_2,pca_dir_1,pca_dir_2
3695888,91,1.9637878273455553,0.6201868,0.29126644,-2.1507378,0.5855715,6.0239477
3696264,13705,4.136910727481376,1.8579829,-4.8668127,-3.730091,1.320886,0.44483197
3696354,5,0.7781512503836436,0.14795996,0.3171767,-0.4168431,-0.15022908,-0.39434364
3696446,641,2.807535028068853,1.3183289,0.06797588,3.2645237,-1.0834504,-5.7588806
3696546,29,1.4771212547196624,0.3423957,0.14887865,-0.24031141,-1.8777109,-1.5056111
3697004,385,2.586587304671755,1.057135,1.6131841,0.21291383,-2.3194656,0.5196437
3697223,17651,4.246793918775155,1.9536072,0.9877356,-4.983422,-0.05964732,1.2708288
3697503,63434,4.802328944202582,1.7838334,2.6570098,3.6596916,-1.1016991,-1.2483709
3697583,264,2.423245873936808,0.82750577,-1.5828575,-0.39031172,3.8486094,2.8822708
3697617,4184,3.6216954623292787,1.7976744,-1.7714846,-2.3878713,0.11456835,1.2734
3697737,0,0.0,0.009563715,0.27650514,-0.4566646,-0.6247943,0.122923374
3697965,49,1.6989700043360187,0.38764742,0.8319788,-0.16731724,0.3315188,-0.40353847
3697980,38897,4.589927271986547,1.777257,2.3141468,5.5163736,-0.31035718,-1.3236351
3697990,37,1.5797835966168101,0.30817768,-0.029643722,-0.20379797,0.13266516,-0.27869484
3698187,28,1.462397997898956,0.29176885,-0.21206966,-0.17161359,-0.11834404,-0.70966196
3698342,39,1.6020599913279623,0.41655242,0.044134483,-0.9350103,6.210028,2.5924442
3698358,37,1.5797835966168101,0.3817968,0.0235766,1.1368536,0.54301435,-4.6336317
3698528,27,1.4471580313422192,0.3266529,-0.030476088,-0.5348821,2.0811677,0.79203874
3698859,11848,4.073681699476284,1.7934917,3.4855082,6.295436,-0.20826012,-1.3358443
3699052,41,1.6232492903979006,0.38938275,0.05853263,-0.42907473,0.51517135,1.5828363
3699270,166,2.2227164711475833,0.62345207,-0.89770156,-1.0094966,-1.6063099,1.5414445
3699281,9,1.0,0.28017396,0.39926505,0.019403601,-0.97796744,-0.99773556
3699439,32,1.5185139398778875,0.35635382,0.09731622,1.032497,0.8294984,-4.095687
3699505,20,1.3222192947339193,0.37253657,0.6451108,-0.087677516,-0.24414329,0.8538006
3699612,12264,4.088667552542405,1.9334954,1.1593548,9.115875,-0.07453137,-2.366928
3699747,29647,4.471995401974822,1.9185139,3.8390572,-0.61606663,-0.25381795,0.8430447
3699802,4351,3.6386888866901237,1.7320858,-4.844451,2.5257237,1.9613068,-2.5628746
3699842,48,1.6901960800285136,0.41796157,-1.0054055,1.1623582,3.9666712,-5.2823305
3700526,26,1.4313637641589874,0.33466664,-1.0906627,0.8532627,5.404811,-3.1646612
3700683,56153,4.749380697659885,1.9434918,-1.5353546,6.2168527,-1.3823732,-3.243084
3700696,48,1.6901960800285136,0.4117704,0.08411596,0.59076333,-0.90359235,-5.033241
3701126,20929,4.320769228338686,1.9247968,-9.256934,6.208534,1.8059316,-5.1051817
3701539,14,1.1760912590556813,0.3678176,0.85477483,0.43609998,-2.8480155,-2.4882
3701636,2827,3.4514794051248616,1.7457299,-3.0789182,-2.9519386,3.8597424,2.1236272
3701679,82,1.919078092376074,0.51074314,0.99077904,-0.93808824,-1.0617948,-0.84996843
3701904,76,1.8864907251724818,0.49544537,1.2271199,0.46053892,-0.116143286,-1.1927297
3702480,34,1.5440680443502757,0.26460737,0.4819744,0.037062764,-0.32681495,-1.2587026
3702805,24,1.3979400086720377,0.32604265,0.5143996,0.51221657,2.3573856,-2.8473408
3702853,617,2.790988475088816,1.189632,0.86408335,-2.0697558,0.87766206,2.9645598
3703381,42570,4.629113851947891,1.900993,-5.687428,3.068337,1.5482866,-2.5161276
3703430,56,1.7558748556724915,0.24496782,0.621855,-0.25377098,-0.022410221,-1.3535028
3703470,34,1.5440680443502757,0.3463466,0.57084334,-1.3313898,-3.0636487,4.534563
3703721,14,1.1760912590556813,0.253747,0.6972152,-0.71733713,-2.7790277,1.1995904
3704331,17903,4.2529500691842745,1.8796037,3.5787902,-2.5869286,-1.7302762,1.3188721
3704488,0,0.0,0.010049476,0.2845427,-0.43153703,-0.06336217,-2.2095914
3704976,6677,3.824646414718352,1.7971392,-7.760984,4.3830647,1.7238631,-4.3729534
3704984,272,2.436162647040756,0.77627504,1.4257566,-0.9940481,0.40806162,1.7968347
3705083,94,1.9777236052888478,0.5250186,1.0070695,1.1999888,-0.2071804,-3.3629951
3705576,45,1.662757831681574,0.37287968,0.12325755,-0.85258573,1.3051909,0.28909427
3706604,9,1.0,0.3101756,0.5434797,-0.21510282,-1.0064734,0.023883855
3706704,111,2.0492180226701815,0.6208168,0.40915665,0.020476855,1.3096049,3.3494258
3706746,41,1.6232492903979006,0.37733486,-0.46801913,-0.69411004,2.7864656,1.9670874
3706811,147,2.1702617153949575,0.51726085,1.747885,-0.5704644,-4.9065795,-2.4233208
3707430,34,1.5440680443502757,0.34669706,-1.0815179,-0.1697857,2.249903,0.6098778
3707848,12,1.1139433523068367,0.23631436,0.016062234,-0.9858396,0.79946154,2.0292199
3707996,4288,3.632356046239073,1.9020672,0.62268084,2.4422548,0.07417009,-0.5094833
3708143,51,1.7160033436347992,0.449543,0.12139366,-0.30597326,-1.5938203,-3.5424545
3708262,19187,4.283029709793859,1.912668,-2.8600283,-2.0193715,5.458656,3.17789
3708706,13747,4.138239523465188,1.8976395,-0.74041057,1.2399691,-0.6424474,0.3051518
3708803,12,1.1139433523068367,0.24010585,0.3185324,-0.31364024,-0.2141799,-3.1840172
3708969,58,1.7708520116421442,0.35325795,0.33416417,-0.08085076,0.7225534,-2.946117
3709274,15,1.2041199826559248,0.26488382,0.21273151,-0.48098525,-1.0019863,1.9089139
3709672,1034,3.0149403497929366,1.4333426,2.0525737,-4.6260705,-0.88020253,0.20631073
3710080,15,1.2041199826559248,0.26945388,0.7194404,-0.52665323,-3.2247245,0.9806149
3710228,64,1.8129133566428555,0.46317086,0.16348918,-0.35850713,1.8568683,-0.9779492
3710330,138481,5.141393327128253,1.6861143,2.3717287,4.6937313,-0.095046096,-0.38598314
3710440,521,2.717670503002262,1.0564803,1.6170734,-2.1900475,0.6034811,4.937411
3710536,607,2.783903579272735,1.1805145,1.7984205,2.8135164,0.8119696,-2.1156528
3710817,134,2.130333768495006,0.5829747,-1.6126399,0.8213267,3.4616296,-3.6581001
3711206,15764,4.197693975083923,1.6927035,0.2810533,1.8743006,-1.5165517,-1.912599
3711365,22,1.3617278360175928,0.2334577,0.2462351,0.69223136,0.7786775,-3.9762576
3711625,1274,3.1055101847699738,1.5870258,-2.8105059,-0.9358663,1.8060933,0.3162174
3711970,190,2.2810333672477277,0.7055567,1.100079,-0.26621807,-2.3442018,-2.0326777
3712449,524,2.720159303405957,1.2297707,1.112355,0.16166611,-0.35184726,-0.59766
3712829,36,1.568201724066995,0.3614057,0.88630164,-0.41977638,-2.2649562,0.0924931
3713277,38,1.591064607026499,0.24224962,0.2732354,-0.105857216,1.6659218,-0.8238222
3714139,1818,3.2598326990634834,1.5891807,1.2604861,2.4964209,-1.4747666,0.27903926
3714465,17,1.255272505103306,0.23647301,-0.33322927,-1.627399,0.37716478,4.446836
3715136,11,1.0791812460476249,0.29793105,1.4394666,-0.10073231,-0.79276776,0.6426796
3715557,149,2.1760912590556813,0.6707728,-0.07572898,0.27710843,-0.5593329,-2.4229834
3715644,79,1.9030899869919435,0.55022776,0.322002,-1.2176837,-2.62878,0.59097284
3715913,53,1.7323937598229686,0.406475,0.9918567,-0.6214966,-3.793236,1.4445735
3716200,5276,3.7223870941771238,1.8594463,1.0681959,6.371766,0.87860966,-1.1131805
3716248,15,1.2041199826559248,0.22319478,0.4027546,-0.72989434,1.6337054,2.3803623
3716406,16727,4.223444019809615,1.9607884,-1.5194417,-0.11321522,0.13951522,1.6857684
3716623,11,1.0791812460476249,0.2197078,0.35808182,-0.17112684,1.0091324,-1.5462414
3716687,28,1.462397997898956,0.36381817,0.85507506,-0.8815021,-1.9631971,1.6088536
3716898,11,1.0791812460476249,0.32106325,0.022800097,-0.6801108,-0.50421613,-0.20552343
3718339,66,1.8260748027008264,0.40349323,-0.51361233,-0.28210574,3.4766634,0.65725034
3718434,14698,4.167287789900931,1.8447465,-6.5983624,-3.83326,5.4600964,2.7845538
3718520,71,1.8573324964312685,0.37212354,1.1340094,0.03219638,-1.2054534,-2.0654466
3718548,7,0.9030899869919435,0.15656248,0.251801,-0.4586611,-0.72641486,0.87731206
3718829,656,2.8175653695597807,1.103921,1.9937401,5.570548,-0.05960224,-1.6926162
3719252,108,2.037426497940624,0.61929184,0.017659675,0.6833708,-0.042549346,-1.2328446
3719321,15467,4.189434163401028,1.9071513,4.8287745,4.561168,-0.36504307,-0.36448786
3719422,13,1.146128035678238,0.25089368,0.20117363,-0.20917526,0.043011714,-0.71605
3719572,13258,4.12251077061032,1.8631799,-1.1130619,3.325596,0.9153144,-2.3825803
3719894,615,2.7895807121644256,1.2083573,0.9795281,1.3801322,-2.8985865,-2.296967
3719912,19837,4.297497885925698,1.7222152,0.9081667,6.158795,1.0139377,-0.52215517
3719923,32,1.5185139398778875,0.3638321,-0.5495437,-1.4342431,-0.13593052,1.8486655
3719998,11,1.0791812460476249,0.26807362,1.4720937,-0.4023283,-1.2731634,1.7119441
3720449,25,1.414973347970818,0.3327931,0.90116316,-0.68958604,-2.9073923,1.7631409
3720496,34,1.5440680443502757,0.35552529,-0.0925827,0.11807655,1.1831726,0.54907304
3720851,8,0.9542425094393249,0.19243187,0.30609906,-0.08064529,1.134944,-2.1369073
3721018,23531,4.371658839715409,1.9237404,-9.206839,5.8142924,1.6325219,-3.602547
3721149,28,1.462397997898956,0.30902994,0.17710194,0.12576266,0.09198415,0.42485645
3721240,32,1.5185139398778875,0.3843235,-0.4170924,-1.6596016,-0.57937634,1.7632275
3721338,36,1.568201724066995,0.36796904,-0.1763835,-1.286769,-1.2350081,-0.10000907
3721707,11,1.0791812460476249,0.31448734,0.6060284,0.057133958,-1.3585525,-1.6688302
3721851,5688,3.7550359337677714,1.8898451,-9.469688,1.0187556,6.511922,-0.96243364
3722803,50,1.7075701760979363,0.3402529,0.17897944,-0.80819434,2.5190358,3.8776505
3723055,16,1.2304489213782739,0.29192126,0.09656632,-0.21570586,1.918519,-1.8990698
3723931,104,2.0211892990699383,0.6333857,-2.233974,1.5041902,2.2893834,-3.7516003
3724383,45,1.662757831681574,0.36195973,0.2080422,-1.7324246,2.4946752,3.2077034
3724436,18,1.2787536009528289,0.2492758,0.24922529,-0.32831746,0.6654875,-1.3941538
3724609,59,1.7781512503836436,0.37493682,-0.44665304,-0.5904934,2.0086684,-2.7911277
3724729,177,2.250420002308894,0.516377,-0.50155896,-0.1872964,2.5688329,-0.081323735
3724782,124058,5.093628276133862,1.7928655,2.789712,5.000749,-1.4226744,-0.98112375
3725178,40794,4.610606937465461,1.817853,0.77523136,-0.0012449245,-0.14771299,-0.25107694
3725699,186111,5.269774376170887,1.6048152,3.3861914,8.152773,1.1849399,-1.404255
3725717,13742,4.138081546495746,1.8278623,3.2280343,3.7633345,-1.5070592,-1.146325
3726188,20,1.3222192947339193,0.25911355,0.060554005,-0.78656465,0.8976366,-1.0036067
3726322,18700,4.271864830219395,1.7791859,4.753183,7.8785143,-2.340126,-2.454673
3726610,130,2.1172712956557644,0.66197693,-0.32350618,-1.176793,5.041479,0.78526545
3726731,39553,4.5971904092012394,1.9223129,-7.473232,8.799594,3.0085826,-6.211317
3726767,29900,4.475685712980604,1.9660627,-2.985551,-3.6647801,1.7101251,2.6936753
3726963,16,1.2304489213782739,0.2519515,0.54721165,-0.93588895,0.5212322,2.1256056
3727426,40,1.6127838567197355,0.2876782,0.2885767,0.13591576,-1.3007475,-2.315505
3728062,8,0.9542425094393249,0.23696613,-0.20999867,-0.5586384,1.07823,-1.7219213
3728599,61,1.792391689498254,0.4507159,0.8402922,-0.9581361,-4.7487288,0.7014136
3728873,3200,3.5052856741441323,1.746858,2.2665296,2.0173202,0.21110432,0.6541338
3729678,11,1.0791812460476249,0.23436934,0.5506059,-0.8262804,-1.1134844,1.8491931
3730140,15,1.2041199826559248,0.31246296,0.6604357,-0.41095328,-1.9822164,-1.67844
3730222,8,0.9542425094393249,0.2425485,0.13144757,-0.11248616,-1.4226807,-1.1721098
3730271,740,2.869818207979328,1.3335664,1.9211743,-1.105059,-3.6127384,-0.8938612
3730290,44614,4.649480897322015,1.883454,5.669432,3.9120684,-1.8393204,0.724516
3730370,103,2.0170333392987803,0.5234859,1.2905658,-0.99660563,-2.1285164,1.1201023
3730535,271,2.4345689040341987,0.8831148,0.84952646,-1.7741821,0.49706876,5.1829185
3730561,589,2.7708520116421442,1.1174988,-0.4724171,-1.0881071,3.4570034,2.5756361
3731090,35,1.5563025007672873,0.34889767,0.98675126,-0.37982056,-3.8858478,-1.0947739
3731450,19,1.3010299956639813,0.26859948,-0.092546746,0.17369616,-0.28588098,-2.7655737
3731479,11,1.0791812460476249,0.24994232,-0.96273816,0.14509338,3.827246,-0.41430792
3731824,40,1.6127838567197355,0.3667782,0.6008176,0.047947396,-0.03872899,-1.0430895
3732412,0,0.0,0.010265915,0.28231514,-0.43688777,-0.83787286,-0.5125126
3732457,29,1.4771212547196624,0.40224198,0.9331151,-1.1280211,-0.9890055,3.265151
3732718,31122,4.493081452734428,1.9183701,-9.637695,2.3802433,0.89287883,-2.873651
3732810,594,2.7745169657285498,1.1243881,-4.800728,0.29739347,4.5053988,-2.0238051
3733117,39,1.6020599913279623,0.31818464,1.3032457,-1.2480544,-2.7471015,3.5394344
3733354,520,2.7168377232995247,1.1749158,1.6532569,-1.3146716,-1.8517922,0.26980737
3733528,97,1.9912260756924949,0.57822704,-0.023897257,-0.12780203,1.5441684,1.156468
3733580,42,1.6334684555795864,0.40570784,1.5434934,-1.7247208,-3.621637,3.8920283
3734107,66,1.8260748027008264,0.41440836,-0.44371495,1.0818815,2.225933,-2.9455693
3734555,121,2.0863598306747484,0.51956064,-0.3868259,-0.91739404,2.3182461,1.739319
3734703,22,1.3617278360175928,0.33023152,0.12789226,-0.97663313,0.29230115,3.700614
3734704,33,1.5314789170422551,0.3326961,0.2693055,-1.3118289,0.33775672,2.0940254
3734725,35,1.5563025007672873,0.2979801,0.3235708,-0.059558656,-1.6005301,-1.3259037
3734788,86638,4.937713430955812,1.9359047,4.215633,6.151969,-0.5926111,3.444217e-05
3734795,13472,4.129464309782377,1.717295,-9.69478,4.1046624,5.392303,-3.1869144
3734819,11,1.0791812460476249,0.26072648,0.75268793,-1.007534,-4.6026216,0.98135406
3734938,25960,4.414321417177539,1.945077,-0.76698375,-5.809415,1.1598119,4.39237
3735395,11543,4.062356318085437,1.8995687,-8.585407,4.30154,4.1212935,-1.3095677
3735519,955,2.9804578922761,1.4655552,-4.21083,4.30938,4.8465548,-4.0790744
3735535,17785,4.250078287979645,1.9524608,4.665402,4.166395,-0.23595941,-0.11229048
3735541,37,1.5797835966168101,0.3657834,0.31910408,-0.8201801,-1.1071197,0.108075924
3735607,20609,4.314077991779213,1.6848086,2.8917503,5.9944153,-0.17424019,-1.372861
3735651,5980,3.776773802412107,1.9098601,-1.2773641,-1.8472831,-0.0781907,-0.5601665
3736007,20,1.3222192947339193,0.23123878,-0.46925077,-0.42827865,3.5756097,0.22309299
3736283,3925,3.5939502952639875,1.9115345,-0.4813226,-0.74399924,0.26820773,1.0241115
3736346,15033,4.177074545910076,1.9208542,-6.4102,3.3759935,0.93936145,0.13059953
3736685,11,1.0791812460476249,0.28272706,0.101074606,-0.65118223,2.0701153,1.1085039
3737724,21,1.3424226808222062,0.29852724,0.070551194,-0.6651431,1.4901253,-1.011842
3737790,6,0.8450980400142568,0.2146312,-0.26092142,0.17290634,0.7951972,-5.076178
3737998,102,2.012837224705172,0.5986803,1.2640599,-0.0408967,-0.7226198,-0.31146678
3738034,10,1.0413926851582251,0.21546711,0.28527942,0.24986678,0.38719812,-3.325333
3738123,16867,4.227063592342826,1.8176575,2.3050501,2.6273131,-0.17270549,-0.3563276
3738232,30,1.4913616938342726,0.3658046,0.38932803,-1.7694466,-0.23540622,4.6786637
3738849,4,0.6989700043360189,0.13600186,0.22267747,-0.08596603,1.3970424,-0.5123265
3739051,263,2.4216039268698313,0.65312314,0.2587628,0.19610958,0.64538217,-2.366384
3739124,219,2.342422680822206,0.7901013,1.2262789,-1.7516729,-0.46674773,1.5016255
3739445,1031,3.0136796972911926,1.4656248,1.2287539,-0.33276674,-1.3251033,-0.88241696
3739726,17161,4.234567897635686,1.890312,-0.6084877,-1.0585213,-3.0271556,1.625785
3739771,885,2.9474337218870508,1.4469835,-0.18740821,-1.5392698,0.40064913,-0.14820957
3740009,45,1.662757831681574,0.29091424,0.22309414,0.2625017,0.09827226,-4.3268394
3740043,10,1.0413926851582251,0.24350984,-0.25990212,-1.155468,-0.4603195,2.0817673
3740144,90631,4.957281563788375,1.7695702,3.620027,5.8145914,-0.31670082,-0.84037685
3740604,84,1.9294189257142926,0.48169005,0.6488961,-0.18094444,1.4790788,1.8459743
3741427,1197,3.0784568180532927,1.4577578,1.477981,1.4898578,0.45584092,0.61051565
3741865,9,1.0,0.20981601,-0.22937442,-0.23553261,2.658359,0.09192996
3741880,57,1.7634279935629373,0.40784812,1.0931195,-0.065801375,-2.2549806,0.16077787
3741893,33,1.5314789170422551,0.25997245,-0.7256422,-0.3290824,2.5889819,-1.0704641
3741954,18,1.2787536009528289,0.263689,1.217117,-0.57303363,0.2607605,1.5536093
3741972,19,1.3010299956639813,0.27490196,0.705319,0.26943818,-0.6843489,-3.6929932
3742451,5,0.7781512503836436,0.17335975,0.33070788,-0.62743324,2.9257653,3.6858387
3742529,11,1.0791812460476249,0.250667,0.9577667,0.2587339,-1.5119299,-0.80530345
3742617,37819,4.577721524509021,1.9189603,2.3367102,-1.1957473,0.14772561,0.10072396
3742622,16,1.2304489213782739,0.2775349,0.78696394,-0.7348059,-3.2547488,0.6191604
3743235,19,1.3010299956639813,0.33418146,0.066641204,0.14935935,0.36372584,-1.9702255
3743814,53044,4.724644453746363,1.7998408,3.5871632,6.294604,-0.68163687,-1.7189252
3744093,4218,3.625209525381881,1.8817356,3.8081071,4.9648647,0.47907713,-0.7396529
3744148,5,0.7781512503836436,0.21454795,0.450114,-0.2097694,1.7694341,0.8461703
3744250,27,1.4471580313422192,0.3281029,-0.806987,-0.040737674,3.6756284,-1.2245443
3744257,14220,4.152930136422725,1.7707919,-2.5045722,3.1954842,0.28555903,-2.6462216
3744893,27228,4.435031691929144,1.8219047,5.2878146,1.9688619,-0.9150552,1.8290819
3745070,73,1.8692317197309762,0.53290105,1.6083925,0.76284856,-1.2728747,-1.3865896
3745076,16,1.2304489213782739,0.28319934,-1.2176895,0.12118296,3.2444057,-1.4992651
3745095,5,0.7781512503836436,0.17278071,0.3191257,-0.9224735,0.2677654,1.9970027
3745123,77275,4.888044633815212,1.9284214,-3.958859,5.1663356,0.7564412,-3.016311
3745178,21660,4.335678502356566,1.7871679,5.4152794,11.634879,-0.58971786,-1.4587843
3745379,3016,3.4795753101749884,1.7403744,-6.1204205,-1.8619618,-0.2997389,0.99611044
3745625,9,1.0,0.25127572,0.7519399,-0.08632645,-2.0538511,-1.2595199
3745772,27,1.4471580313422192,0.2640417,0.6904317,0.1590015,-2.6668985,1.7079433
3745944,58,1.7708520116421442,0.38141653,0.005598504,0.18280599,1.1466491,-3.428126
3746127,63,1.806179973983887,0.48119727,-0.021465808,0.9024888,1.1435198,-3.4847806
3746164,5,0.7781512503836436,0.13277353,0.49860206,-0.6528249,1.5064037,4.441503
3746515,13486,4.129915357504422,1.827244,2.417935,0.7699477,-1.556984,-0.93324584
3746966,899,2.9542425094393248,1.3507569,2.0443687,5.212959,-0.77645147,-1.8510928
3748062,15340,4.185853669934142,1.8673872,1.8919762,0.78148824,0.9701677,-0.5978895
3748209,11,1.0791812460476249,0.30828035,0.8665729,0.5993669,0.8290595,-3.6562176
3748282,8,0.9542425094393249,0.19341111,0.21750665,-0.44757462,1.0984677,-0.29973122
3748520,1231008,6.0902612281027615,1.6383291,5.357161,10.966436,-0.41904378,-1.7053854
3748562,8,0.9542425094393249,0.2450113,0.7699692,-0.95646244,0.4108044,2.9864264
3748596,8,0.9542425094393249,0.24321286,-0.4723545,0.19086148,2.826575,-2.4990468
3748743,17,1.255272505103306,0.26280504,0.033654585,-1.020704,0.87335914,1.9868677
3749096,56,1.7558748556724915,0.45925084,-0.4971628,-0.47615328,0.43756783,-0.48539618
3749303,74,1.8750612633917,0.3813675,0.22897057,-1.3024966,-0.43065396,1.0460392
3749383,10,1.0413926851582251,0.25938246,1.1763229,-0.4455594,-5.3475223,1.7404877
3749578,778,2.8915374576725643,1.3695002,2.7201774,2.8481028,0.943506,-0.28236878
3749665,78,1.8976270912904414,0.5124762,0.9394284,-1.0998067,0.90502083,0.27152553
3749938,32389,4.510410948010177,1.8144035,1.9623001,1.6059076,-0.88840747,-0.671725
3750183,85,1.9344984512435677,0.4226703,0.5462789,0.11364021,-0.020234244,-1.9863455
3750522,13737,4.137923512040415,1.8684689,-6.0475407,0.84386045,2.696,1.007724
3750687,50,1.7075701760979363,0.40948582,0.18746176,1.0077662,-0.45545146,-2.9003081
3750988,381,2.582063362911709,1.0736382,-0.8510771,-0.79496384,0.7907329,1.6110189
3751270,10,1.0413926851582251,0.26216155,0.110698074,0.10084186,0.8352284,-1.7705395
3751433,55,1.7481880270062005,0.46173474,0.2690163,-0.44274473,-2.2990952,-0.09160598
3751884,88,1.9493900066449128,0.48900217,0.47187108,-0.28236884,-0.80828434,-0.49868238
3752070,181,2.2600713879850747,0.69319415,0.43242937,-2.2042387,-2.4673655,3.7152019
3752196,24984,4.397679353778606,1.9741756,-0.3770781,-5.824186,0.19755432,4.42269
3752308,270,2.432969290874406,0.93423104,-1.4095842,0.88232064,3.4954405,-0.9527343
3752822,22621,4.354530998050397,1.686191,-10.504584,1.6203561,5.476056,-2.558357
3752953,18,1.2787536009528289,0.28058985,0.17449312,-0.678823,0.5135262,1.8780305
3752996,9,1.0,0.24284855,0.23047175,-0.4002537,1.0546399,-0.5384513
3753235,16,1.2304489213782739,0.2833536,0.05583366,-0.80840284,5.11163,4.424356
3753681,21558,4.333628612518691,1.8805908,-4.8249297,1.9723525,-0.6885364,-1.71818
3754107,13,1.146128035678238,0.27116996,0.2839275,-0.9293226,0.12901422,1.7913433
3754344,34,1.5440680443502757,0.34332177,-0.3880896,-0.003939076,5.789026,0.05500023
3754437,37,1.5797835966168101,0.33306864,0.17353328,-0.38934955,0.039472885,-4.282369
3754865,46961,4.671746584203527,1.7983394,-2.158008,-0.44754472,-0.1430837,0.11640973
3755035,32379,4.510276844417355,1.87365,0.6131426,1.428588,0.94465494,0.61645097
3755524,12,1.1139433523068367,0.21502922,0.41555956,-0.8296397,-0.73764586,1.2621359
3756138,41,1.6232492903979006,0.42560932,1.1511931,-0.65399045,-3.3671017,1.8919475
3756280,7,0.9030899869919435,0.22429688,-0.54244596,0.40512964,3.92085,-3.3042948
3756569,73,1.8692317197309762,0.51144564,0.06506683,-0.44576457,-0.37757424,-1.9410512
3756734,5799,3.7634279935629373,1.7203423,0.27301478,6.7147446,0.3262637,-2.947688
3756857,30,1.4913616938342726,0.25569877,0.21993743,-1.1303312,-0.27100587,2.425235
3757085,56,1.7558748556724915,0.44124568,-0.055926207,0.034653384,-1.5672234,-1.835813
3757230,25750,4.41079409885485,1.9105781,-2.2748759,-2.1263595,0.5778965,-1.1407219
3757495,65,1.8195439355418688,0.44804716,0.65011805,0.97507143,-0.92898285,-5.1761875
3757567,54,1.7403626894942439,0.339069,0.9112555,-1.3183653,-4.7917757,5.369173
3757684,962,2.9836262871245345,1.4491243,0.15012434,7.8396025,-3.3033593,-8.691239
3758206,16,1.2304489213782739,0.3184055,-0.16988261,-0.27302545,4.927162,-2.028876
3758339,28,1.462397997898956,0.2856087,1.0648407,0.5249383,-0.35592598,-1.4607781
3758819,22,1.3617278360175928,0.35293594,-0.075116694,-0.48447403,1.2118601,0.7079522
3758907,5,0.7781512503836436,0.15372159,0.3629091,-0.46709043,0.68461597,-0.49474096
3758913,8,0.9542425094393249,0.21989039,0.42147425,0.5546257,0.55856115,-3.165522
3759205,11,1.0791812460476249,0.28483146,0.8391767,-0.6716798,-2.1198313,3.3061435
3759279,42,1.6334684555795864,0.29731566,0.86053437,-0.10590164,-1.596943,-1.0068078
3759626,38227,4.582381577336719,1.8854306,2.4456694,-1.7916589,0.34108725,1.8679857
3760242,6,0.8450980400142568,0.18527627,0.5887177,-0.833962,-1.3984063,3.5950649
3760507,56,1.7558748556724915,0.4439412,-0.42257977,-0.57518727,2.096641,-0.9664637
3760815,9,1.0,0.26250163,0.9243849,-0.88309675,1.3079844,2.9180295
3761031,105,2.0253058652647704,0.50285524,0.25529116,-1.3727592,0.9176368,2.5008805
3761766,1877,3.273695587930092,1.6189749,-0.4024203,1.406944,1.029274,-2.533649
3761913,50,1.7075701760979363,0.4090839,0.4418385,-0.43416855,-2.0409017,-1.2992947
3762015,46,1.6720978579357175,0.3986126,0.48251253,-1.0679252,-2.151402,2.2176933
3762273,7,0.9030899869919435,0.20688947,0.003408334,-0.23073499,1.400173,1.2216893
3762906,5601,3.7483431044875495,1.850169,-3.6560063,0.10553335,0.087283455,-1.1340218
3763067,17272,4.237367773021761,1.846939,-10.012455,-1.5789748,6.3813915,1.5784127
3763392,19139,4.281941933440825,1.8769877,-7.0990806,3.7993586,2.106666,-0.5082923
3764118,82,1.919078092376074,0.41307324,0.037835978,-0.38542548,2.1336858,-0.14714038
3764424,1564,3.194514341882467,1.66456,-0.3085553,-5.0257106,-0.41264206,2.153081
3765020,22,1.3617278360175928,0.29647666,0.87308043,-0.76140517,-1.445542,1.4599552
3765032,3881,3.589055531052344,1.7603115,-6.996927,9.513379,3.3296173,-5.5393605
3765781,47,1.6812412373755872,0.34874484,0.8886756,0.5669133,1.8177841,-1.779614
3766151,22,1.3617278360175928,0.26987746,0.2113759,-0.6013443,1.5807488,0.7813584
3766211,73,1.8692317197309762,0.5103191,0.51598966,-3.161434,-3.43068,7.371095
3766254,11,1.0791812460476249,0.23576862,-0.5122273,-1.0834986,2.8851056,5.032035
3766623,22853,4.35896222304459,1.8881721,-6.6105566,2.131607,1.9170395,-3.2297816
3767169,32,1.5185139398778875,0.35761145,-0.2700394,-0.5498362,1.9570318,2.1276999
3767251,0,0.0,0.009738578,0.274939,-0.4493286,-1.211937,0.18563183
3767276,29,1.4771212547196624,0.34445587,-0.8347232,0.31698084,4.977568,-1.9864103
3767311,262,2.419955748489758,0.95270056,1.3571643,-1.6712294,0.8304298,3.7281256
3767901,44,1.6532125137753437,0.3419981,-0.44778448,0.2202362,4.095448,-2.1453369
3768396,34173,4.5336958150954265,1.9644223,-1.7239596,-3.296667,-0.6655852,2.957501
3768414,27423,4.438130800243104,1.8738402,4.085607,2.6310527,-1.4530188,0.4536092
3768739,20015,4.301377292349344,1.7413021,-7.903425,5.3703794,3.6878257,-4.91061
3769681,366,2.5646660642520893,1.0365211,0.84561807,2.0005162,-0.13107747,-1.0283943
3770210,33,1.5314789170422551,0.31442463,0.116932526,-0.90403396,3.1775079,2.7785966
3770257,58,1.7708520116421442,0.45257896,0.46377432,0.09387695,-0.63120294,-0.9729382
3770530,17,1.255272505103306,0.2847912,-0.0048408564,-0.15767448,-0.27023545,-1.6468352
3770817,73,1.8692317197309762,0.39339864,0.9973339,-1.1022807,-0.6967528,2.6270058
3770830,3194,3.504470862494419,1.8192736,0.81751436,2.7523851,1.0231891,-1.9480526
3770909,574,2.7596678446896306,1.0378505,-2.3173747,-0.6122909,4.199105,-0.33639064
