row,hit_count,log10_hit,row_rms,pca_raw_1,pca_raw_2,pca_dir_1,pca_dir_2,umap_1,umap_2
2482822,9,1.0,0.29017606,0.46229693,0.0045747394,-1.9409652,-3.2735476,0.6810449,10.724032
6041377,157,2.1986570869544226,0.7512861,-0.6725496,-0.18347415,4.2961264,-0.6365894,5.05459,8.938713
1819951,37655,4.575834185298543,1.8483604,2.449305,1.973989,-0.033836458,-0.09611488,1.9494145,9.127666
2723092,27,1.4471580313422192,0.274668,0.1189676,0.5386973,1.1702517,-3.2434816,1.941883,12.550859
5158984,228,2.359835482339888,0.82560724,0.34448415,-0.6982467,1.6272788,-0.2501831,6.472545,9.036725
6772755,167,2.225309281725863,0.7618715,-0.6627129,-1.8497504,-1.9261639,1.5596182,6.342213,7.6055303
4235920,14536,4.162474790438118,1.7572446,-0.17816755,-2.2441747,-0.56127334,0.5687802,5.0542607,9.528956
6357154,576,2.7611758131557314,1.1530007,-0.48426855,0.41653892,-0.08773196,-0.88655096,6.3512073,8.508419
3715913,53,1.7323937598229686,0.406475,0.9918567,-0.6214966,-3.793236,1.4445735,2.3946116,12.335706
3589576,17292,4.237870341476738,1.8250384,-0.05865245,-1.5977204,-0.20904502,-0.65024775,1.4509015,9.946655
7633002,186,2.271841606536499,0.70271385,-0.5519916,-1.0861305,0.51623917,0.3252692,6.4680896,9.706762
2059037,86,1.9395192526186185,0.43970403,0.66981304,-0.48557115,-2.833001,0.72527784,0.79367787,11.843674
1431739,60799,4.783903579272735,1.8757238,3.2551436,5.6360016,0.5968327,-0.07108612,0.85523486,8.115164
876787,2674,3.427323786357247,1.8016075,-0.999163,1.8061197,1.3475151,-1.1699021,2.0117624,9.265995
7583207,95,1.9822712330395684,0.50227845,0.40884033,-0.61218053,-0.6335389,1.1088296,6.594684,7.8641415
6495946,207,2.3180633349627615,0.82605165,0.27782193,-0.17212622,1.0830344,-1.272663,6.1669383,8.393613
7723298,196,2.294466226161593,0.75669605,1.0963537,-0.9738973,-2.3648944,0.2633741,6.6625347,7.960482
544808,9,1.0,0.22964706,-0.29968116,-0.20989059,1.4860742,-0.8011743,1.0692376,12.756195
6675187,114,2.060697840353612,0.52567685,-0.13427061,-0.2698332,0.41343382,1.9538947,4.282233,9.312338
5413160,572,2.75815462196739,1.283589,0.2225112,-1.3744832,-1.3716245,0.3138796,6.508927,7.800073
7265607,91,1.9637878273455553,0.4398036,0.015194705,-0.25043496,-1.9189881,-0.89708185,6.6990104,8.821528
4056694,257,2.41161970596323,0.95262116,0.56085414,-0.78382534,-3.6374843,2.2751336,5.6628804,6.7375045
5579379,188,2.2764618041732443,0.69839567,0.7746408,-0.09074989,0.63501537,-0.9545927,6.0829287,8.764533
4145591,1246,3.0958664534785427,1.6037967,-0.06977939,0.81957054,0.018964846,-0.5528813,6.150859,7.7392774
6907281,70,1.8512583487190752,0.41264778,0.0850107,1.0525625,0.5261477,-2.0060048,4.5701475,8.571947
4131608,120,2.0827853703164503,0.5588358,-0.016637491,-0.423485,-1.877846,-0.63291717,6.7676144,8.224209
348519,52,1.724275869600789,0.29775482,0.25028366,-0.53029007,-2.6639206,-2.3416579,0.941652,9.613014
2548361,23362,4.36852860897939,1.8256937,-1.4591271,0.50341785,1.007518,-1.744903,2.322557,9.230748
7917595,114,2.060697840353612,0.6211422,-0.7846264,-0.11118263,0.73317325,-1.9635993,6.909722,8.468315
2159148,21,1.3424226808222062,0.33450082,0.68407536,0.18054503,0.38667336,-2.7966316,1.4725336,11.358113
6407840,267,2.428134794028789,0.7604525,-0.001647816,-1.0796968,0.3861487,-0.72670335,5.9331174,8.1831
3239320,2,0.47712125471966244,0.10294363,0.15782888,-0.26137757,1.1456985,-2.266815,1.4312112,10.550241
7104381,106,2.0293837776852097,0.5620502,0.68622506,-1.0357437,-1.6640381,-0.123677,6.8519998,8.470526
3465010,26714,4.426755178518925,1.8565425,1.1433377,-5.7735815,-0.9461562,1.7065922,2.0609596,10.085744
7748584,222,2.3483048630481607,0.77613324,-0.048988268,0.34877092,1.2140521,-1.6014811,2.7692647,11.514381
5169765,134,2.130333768495006,0.6163349,0.31935748,-0.6938431,-0.83617115,1.025353,6.746964,8.017654
7049644,89,1.954242509439325,0.5950105,0.5347938,-0.289596,0.705209,-0.4202063,5.985173,7.8620305
3321035,9,1.0,0.2928684,0.53801525,-1.072909,0.37689376,1.2190392,2.727393,9.732692
3458727,14345,4.156730826499419,1.9178522,-11.512944,-0.12462479,4.3783665,-0.11652986,2.3493738,12.985941
6009044,80,1.9084850188786497,0.47191095,0.15776145,0.51769584,-2.158519,-2.2201376,6.5818653,7.482897
3719894,615,2.7895807121644256,1.2083573,0.9795281,1.3801322,-2.8985865,-2.296967,1.3646694,12.064363
7411928,590,2.7715874808812555,1.1204245,0.38683522,0.44854274,0.07230947,-0.53033024,5.1813097,6.9227505
1929787,7,0.9030899869919435,0.2084955,-0.79706955,-1.2405704,3.8847373,2.0488079,2.6326878,10.351621
6928036,20424,4.310162065204453,1.9986024,0.6029109,-1.2101026,0.77316266,0.620546,6.0897083,9.327736
1233699,18,1.2787536009528289,0.2925038,0.3153955,-0.6443494,0.81665987,2.4936395,2.7351723,9.994385
1127026,48353,4.684432406155796,1.7322321,2.8372965,4.0194554,-0.42340726,-0.40190107,1.4074221,8.346119
659126,247,2.3944516808262164,0.8916034,-0.6529011,1.150853,0.785132,-2.1466305,1.8290548,12.947526
4859389,292,2.4668676203541096,0.9479575,0.03811475,0.27482682,0.9167183,-0.35758668,4.5766296,7.8880124
1166229,139,2.146128035678238,0.5798081,0.7679206,-0.27794707,-1.603732,0.109772004,1.328343,11.4625845
2848272,130,2.1172712956557644,0.5870321,0.91869456,-1.9035802,-0.62195694,5.6562543,1.111587,12.256573
6336998,74,1.8750612633917,0.5109778,0.08302523,0.08826954,-0.41231075,-1.1828778,4.9644103,8.322636
3116924,13222,4.1213299979360905,1.7401925,-3.6371102,2.0450428,1.7244145,-1.0752236,1.3103578,13.111522
6707036,205,2.3138672203691533,0.80671763,0.23389052,-1.5581304,-1.0007924,2.844634,6.232434,7.027079
4376592,173,2.2405492482826,0.61042,0.26846102,-0.35720086,-0.08651733,-1.1268399,6.594731,9.274614
1650896,30055,4.477931182055328,1.9028387,-2.4201698,3.0032895,-1.1658989,-0.5521733,1.8197868,12.749969
2075607,1105,3.0437551269686796,1.4106817,-4.3310237,-0.47864082,4.150501,1.2347447,2.7279475,12.88236
439045,25225,4.401848391395518,1.83744,2.3993447,-0.020459265,-1.2743661,-0.19379944,1.8686523,9.131614
3607376,334,2.525044807036845,0.76062346,0.485304,0.27572662,-0.75516903,-1.078482,2.1856692,12.686772
1047006,90,1.9590413923210936,0.41579664,0.1663261,-0.510754,-0.068678506,-1.6442561,1.1236901,9.585002
4038769,97,1.9912260756924949,0.51311177,0.45657894,-0.3944451,-0.35738626,-0.01890739,5.2073956,8.811189
5142719,179,2.255272505103306,0.6972655,0.094070606,-0.25805196,-0.7800785,1.8442221,5.9686146,7.3717437
5073786,119,2.0791812460476247,0.63295573,-0.49892786,-0.36399087,1.0145639,1.4794451,5.3414946,8.427094
4260077,367,2.5658478186735176,0.9491145,-0.52163124,-0.4990013,0.71373415,0.4674801,5.0341125,9.614208
7694962,108,2.037426497940624,0.5414137,0.7454799,-0.6625648,-0.35269114,0.8586285,5.772627,8.016366
2098994,3476,3.5412046906832586,1.6853577,-1.1350367,0.9777935,0.9535041,-0.58408195,2.4218256,12.189311
2080987,15,1.2041199826559248,0.2898315,0.108504534,-0.05699187,0.2674758,-0.55411804,2.3140225,11.353996
3678514,13,1.146128035678238,0.2632428,-0.004600357,-0.5854695,1.975849,-0.47796187,2.3896108,11.676843
3386086,24979,4.397592434038117,1.8195959,3.5069513,5.1933722,0.2004498,-2.1968336,0.8939485,8.796023
1091211,4749,3.6766936096248664,1.9177356,-4.572483,2.4954531,-0.15417674,-1.4216638,1.9098593,13.106334
6447866,289,2.462397997898956,0.87338406,0.12426044,-1.5942444,-0.038307805,0.37277275,6.113758,8.206229
3772081,569,2.7558748556724915,1.2024659,0.5816384,0.30598655,0.09467045,0.026087478,2.687692,9.426076
1695465,21,1.3424226808222062,0.3040949,-0.07183348,-0.35201627,2.811646,-0.21074821,2.987524,12.271472
2479836,11,1.0791812460476249,0.26740444,0.06632292,0.1052921,-0.89638275,-0.94644225,1.4694598,12.833071
1045395,16,1.2304489213782739,0.27459922,0.06805681,-0.56890315,0.9669084,-0.29154813,4.428152,9.596828
2418093,47,1.6812412373755872,0.45821118,0.836804,-0.25762683,-0.62599635,-1.2193726,1.5034274,9.575322
4741691,147,2.1702617153949575,0.6599966,0.53058237,0.035190284,-0.13535303,0.41243786,4.66902,7.871108
2616455,25401,4.404867911689591,1.8180032,3.6461444,0.044197924,-1.2126118,0.63438565,1.3582469,8.914265
2318467,58,1.7708520116421442,0.37402034,-0.19802326,-0.695695,1.2888412,-0.8096123,2.3557053,11.123897
1577090,13420,4.127784876362171,1.9180801,2.9674187,2.1281476,-1.2635624,-1.2809188,1.1505964,9.28789
7561974,3143,3.4974825373673704,1.920103,0.36828956,0.048970874,-1.4682157,-1.4408462,6.136402,9.727799
3173703,24557,4.390192995028913,1.8537294,3.6518521,9.350528,0.14748695,-1.261526,0.71167773,8.2981615
2530820,21,1.3424226808222062,0.2840951,0.55933136,-0.7807753,-0.7188696,1.8383144,3.2445898,11.804625
195708,9,1.0,0.23200378,0.30696514,-0.21508443,0.58901876,-1.8150566,1.8116412,11.64467
1071608,123,2.093421685162235,0.6393508,2.1047897,-1.5048369,-5.7562714,2.3271964,0.70655245,11.863596
3796449,15879,4.200850498091078,1.8645573,3.3624578,2.4868002,-1.9082291,-1.568398,1.552697,8.697906
5395334,3324,3.5217916496391233,1.4980611,0.8428978,-1.73359,-1.1804038,2.1249464,5.7968698,7.1927323
3701126,20929,4.320769228338686,1.9247968,-9.256934,6.208534,1.8059316,-5.1051817,1.4412969,13.483894
3867037,632,2.801403710017355,1.1285583,1.3034452,-2.5100207,-1.3815293,0.9759914,2.4115484,9.026115
5673365,120,2.0827853703164503,0.62400323,-0.40526786,-1.2817335,1.342343,1.2898749,4.428964,9.9706
2396578,18019,4.2557547866430445,1.8194935,7.7425675,0.66713434,-3.3874645,0.72657603,1.7589654,8.799303
3613435,7,0.9030899869919435,0.1358106,0.35066217,-0.34121227,-0.9417559,-1.423441,1.372964,11.067258
5083447,174,2.2430380486862944,0.71508056,0.69092274,0.48094726,1.7442747,-0.6520983,5.5809393,8.935848
455428,6,0.8450980400142568,0.1642431,0.13517314,0.111018755,0.7921038,-3.0737991,0.43498945,9.93873
7397599,232,2.367355921026019,0.8756042,0.12422917,-0.5916085,0.7432199,1.6659062,6.0011163,7.2649264
3390414,20,1.3222192947339193,0.33383277,-0.37219855,-0.39339957,0.8058883,0.9383399,2.1997623,12.39345
312904,115,2.0644579892269186,0.60303706,0.34068862,0.5733849,-1.9713088,0.5393548,0.5640717,8.38392
6219114,317,2.5024271199844326,0.6825111,-0.19487883,-0.552636,-0.9656357,-1.0465312,6.872962,8.096705
3143628,9,1.0,0.20236379,0.5993747,-0.3634051,0.8680389,-0.31641155,2.106877,12.194674
5627813,75,1.8808135922807914,0.42714223,0.1772517,-0.9796892,0.033540618,1.5332413,6.730039,9.141041
7004161,83,1.9242792860618816,0.43835297,0.7157362,-1.0087693,-2.0146928,-0.069457084,7.110593,7.888666
5202827,160,2.2068258760318495,0.69273454,0.09679893,-0.6689935,-1.9771143,1.0719761,6.2373223,7.275265
2409867,23181,4.365150901493603,1.9352012,4.832531,0.07104359,-0.2655601,0.08787267,1.4738507,8.888398
3515136,33802,4.528955245414603,1.9254969,2.2877758,3.0686514,0.14662656,-0.48750618,1.8440982,8.498784
972320,90,1.9590413923210936,0.53606975,0.8962157,-0.58801454,-1.5139222,2.1684618,0.95654184,12.17864
4814981,164,2.2174839442139063,0.7177241,-0.28221312,-0.443366,-0.45562622,-0.5033593,6.044693,9.499133
7316743,2057,3.313445370426414,1.7233611,-0.7112458,-0.8836171,0.056608222,0.31216022,2.7051764,11.207794
6221060,108,2.037426497940624,0.55970716,0.63010484,-0.9459634,-0.7724225,1.3629532,5.888957,6.8861036
239952,14,1.1760912590556813,0.29329982,1.1182827,0.11167128,-1.7867094,0.337122,0.8614111,9.073692
3444633,105,2.0253058652647704,0.52984,0.82704806,0.7560034,-1.1493812,-2.6788862,1.176232,10.965928
3311624,6,0.8450980400142568,0.21653986,0.5802712,-1.3596315,-2.0006824,5.6797147,2.7328413,11.26848
3362410,50,1.7075701760979363,0.4681793,0.52463996,0.2685789,4.1724524,1.6120121,2.9495752,11.821911
2137000,3474,3.540954808926133,1.6369238,-0.118646495,1.3857764,0.9072693,-2.4964476,2.8451734,12.017515
3482719,3503,3.544564097496043,1.8334503,2.1721635,-3.896381,-2.0363674,1.1102437,2.0119288,9.238332
6954341,207,2.3180633349627615,0.7579099,-1.5289307,-0.39709097,1.8119519,-0.33497664,6.4185157,8.373427
6970361,182,2.2624510897304293,0.79935926,1.1397456,-1.4370636,-2.0196187,2.6094105,5.051507,6.595592
2196984,30,1.4913616938342726,0.37469822,0.32538503,0.097573414,-0.99930143,-3.3074722,1.594061,11.467624
2442600,70,1.8512583487190752,0.39674872,0.21688311,-0.43844542,0.65544605,-0.10623399,2.1531003,12.340801
5499038,125,2.100370545117563,0.6468713,0.66576695,-0.52635396,-0.5704495,0.72035813,6.0640683,8.095729
5809153,155,2.1931245983544616,0.6703104,0.025046134,0.1264176,1.6400492,0.39884615,6.365648,7.248256
1345414,15,1.2041199826559248,0.2723783,0.318488,-0.38755414,-1.7447312,-0.44783598,0.9924998,12.392583
7339918,70,1.8512583487190752,0.49115738,-0.20971678,-0.37375665,1.7949094,-0.08643202,6.604072,8.7824745
53198,16,1.2304489213782739,0.23020864,0.8202189,-0.19840811,1.694525,0.25123867,2.776164,11.2600765
6573900,224,2.3521825181113627,0.7470753,-0.22697754,0.27097365,-1.7805502,-0.7863757,6.0434823,7.0511923
4281998,176,2.247973266361807,0.690746,-0.48849168,-1.6145182,-2.160453,1.0947721,6.192932,9.692258
985951,12,1.1139433523068367,0.23637235,0.56639725,-0.7776189,-2.5114982,0.7668053,1.1712842,11.698485
1638351,17828,4.251126984977872,1.7291183,3.5134373,4.7303696,0.47524053,-0.043269906,1.0665209,8.026943
3312370,75,1.8808135922807914,0.57924956,1.8425621,-0.53242105,-6.618373,0.5368878,0.9763101,12.316188
4712288,561,2.749736315569061,1.1820853,0.6048799,0.6019463,1.0992265,-1.7660916,5.32124,8.209225
5630936,163,2.214843848047698,0.61510956,0.69521475,0.20623466,-3.0043547,-1.7877276,5.529109,6.5804257
2775462,56,1.7558748556724915,0.36285493,0.30323645,-1.2775806,0.28026345,1.0349143,2.5953438,11.419591
4752836,172,2.2380461031287955,0.73340005,0.8531953,-1.8645151,-1.7311194,2.1986785,5.525551,7.161225
5804546,196,2.294466226161593,0.6807716,-0.056296285,-0.87913084,-3.6736984,0.8397713,6.305236,7.3103075
94179,25989,4.414806279501013,1.7094604,-0.70358044,2.9662662,3.598328,-2.0916374,2.9017212,12.0735655
6610931,210,2.3242824552976926,0.74799466,0.57198834,-1.6042708,1.5612718,0.15286463,5.78912,8.985485
1622596,62320,4.7946344133903995,1.8535267,2.5151174,7.114689,-0.14389786,-0.052072156,0.9435747,8.1170435
1992653,1525,3.1835545336188615,1.5149647,0.9689139,-2.8301916,-1.5142345,1.9026482,2.756765,9.209133
321516,1757,3.245018870737753,1.5646122,-1.5052123,3.250038,0.04955196,-1.0003419,1.8181769,12.974429
7156017,104,2.0211892990699383,0.44563425,0.5851977,-0.583686,-1.023838,0.77393657,6.336366,7.4030995
3294454,27144,4.433689845991698,1.685495,4.968598,7.343443,-0.6017381,-1.7200341,0.8680071,8.314536
1464544,18,1.2787536009528289,0.37854537,0.55825645,-0.05398965,-0.39633995,-0.3509496,2.094872,9.391323
1844951,47,1.6812412373755872,0.44739908,0.6465257,-0.59189695,-2.655302,0.2328343,3.484142,10.836477
616577,7,0.9030899869919435,0.21071087,0.37175694,0.20976622,-0.7665892,-1.8666077,1.7563967,11.296895
2841450,11,1.0791812460476249,0.27600083,0.5411841,-0.48932245,-2.32999,-0.25221893,1.5363487,12.168257
98761,7,0.9030899869919435,0.15739633,0.92594934,-0.75087535,-0.33697188,2.7170262,2.4362366,11.563217
1918495,6,0.8450980400142568,0.20867583,-0.16475093,0.22291009,1.2865806,-4.169467,1.8964602,12.93305
1122949,89,1.954242509439325,0.5273482,0.6627874,1.4991858,0.23664366,-3.2828832,0.41087168,9.479641
8018692,130,2.1172712956557644,0.5731271,0.5642388,-0.8953424,-2.0166414,-0.896205,5.0360928,7.9193387
3371060,15,1.2041199826559248,0.22502784,-0.4588449,-0.4929539,1.0384357,-0.96872777,3.0571096,10.159862
4576182,94,1.9777236052888478,0.60184485,0.27674046,-0.3563115,-0.8272596,2.0632496,5.4512787,7.067657
3645176,40059,4.602710944957558,1.7857696,2.378298,10.293301,-0.95037174,-3.2559214,0.72196937,8.077103
2117001,12,1.1139433523068367,0.2179524,0.46126738,-0.59496045,1.1582593,2.574127,3.2224014,12.020504
3707996,4288,3.632356046239073,1.9020672,0.62268084,2.4422548,0.07417009,-0.5094833,1.9395766,8.421119
7240467,13628,4.134463991534289,1.9215708,-0.37284118,1.794724,-0.64058846,-1.4301249,5.7354255,9.45789
4493094,17666,4.247162809039331,1.8075464,0.93775886,-2.7228894,1.1438279,1.2047457,5.555801,8.086611
3460778,31672,4.500689200780834,1.9224479,-3.3068888,-0.039964188,-1.5075972,-0.11118601,1.5595459,12.837009
4665453,38744,4.588215665228998,1.8144907,-1.5321326,-0.31870598,0.47661468,-1.3859562,6.140364,8.299415
2810485,9,1.0,0.14827308,0.31238404,-0.508476,0.32563978,-0.7229615,1.7921543,10.000319
2948391,48,1.6901960800285136,0.4484491,0.081884414,-1.8863363,0.25372094,1.5991284,2.487484,9.9901905
6587832,16304,4.212320803141976,1.6756744,-0.30856976,-0.7532352,-1.1591077,-1.0014049,6.8517942,8.151222
2308624,37410,4.5729993170909475,1.8292085,-3.6004748,1.0924593,-0.135185,-1.8549225,1.3776596,12.975184
7367306,102,2.012837224705172,0.5040078,0.5678935,-0.31104296,-2.124909,0.30074388,5.8614726,7.109074
1191123,248,2.3961993470957363,0.9197892,-2.3018503,-0.8110569,1.5685664,0.11548838,2.2287934,12.546407
5358595,99,2.0,0.5968749,0.34942728,-0.74286795,-0.86444664,1.0285828,5.5618477,8.096702
4165286,220,2.3443922736851106,0.76957,-0.20103873,-0.4224319,0.72543204,-0.25613403,5.8056216,9.396996
2182505,14,1.1760912590556813,0.27635664,0.54512185,0.12919852,-5.802056,-2.778007,0.7645451,11.923992
5108842,185,2.2695129442179165,0.7368944,0.17560329,-0.2288348,1.4144137,-0.071788125,1.7485776,7.8291016
4531523,69,1.845098040014257,0.38891786,0.45931274,-0.47118297,-0.48923263,-0.8685496,6.930598,8.406181
3756280,7,0.9030899869919435,0.22429688,-0.54244596,0.40512964,3.92085,-3.3042948,1.8551445,13.307479
3033690,11,1.0791812460476249,0.14512178,0.34856585,-0.47547945,-1.2716777,0.290032,1.9223313,11.354144
1968225,6,0.8450980400142568,0.22014782,0.6067827,-0.796789,-0.31858274,3.303854,2.7688801,12.41861
1120122,26953,4.4306232240319146,1.8512294,4.319591,6.7117395,-0.25837785,-2.4847364,1.0280855,9.302037
62082,139,2.146128035678238,0.7051019,0.62816215,-1.9388707,4.024465,4.6475883,3.3334851,12.202439
1976601,7,0.9030899869919435,0.13837521,-0.2559877,-0.47921094,0.097089864,0.72857934,3.7803295,10.213944
4705598,870,2.9400181550076634,1.2708473,2.4817865,-1.7529976,-1.1150469,1.1496943,6.607456,8.175851
3171674,11,1.0791812460476249,0.31099573,1.0530738,-0.7043044,-1.7924434,1.6892987,1.7644998,11.342877
3082120,190,2.2810333672477277,0.6247651,-0.9319037,-2.1785872,1.6701396,1.4149855,2.4888272,9.462831
7941064,537,2.7307822756663893,1.2569131,0.92332375,0.86756015,1.4740797,-0.5739039,5.2866898,8.660098
6437040,41768,4.620854077858355,1.9743162,0.31146055,-3.1788197,-2.4763784,2.723601,5.720893,6.9675064
3274130,9,1.0,0.23873617,0.62344307,-0.21605821,-1.3734391,-0.21779905,1.8217001,11.530628
4456579,124,2.0969100130080562,0.67590004,0.34320447,-0.7163185,-3.1687958,1.0731266,5.045856,6.8195376
7733766,1046,3.0199466816788423,1.4410108,-0.7393583,0.47810894,1.5482124,-0.14672984,5.581037,9.136643
3598122,22,1.3617278360175928,0.2826381,0.8061361,-0.9324994,-1.8977472,-1.0634363,1.8711509,11.256324
5339268,807,2.907411360774586,1.3241794,-1.2394881,0.069579594,-1.2301909,0.45189896,6.019676,7.0589323
1643969,11,1.0791812460476249,0.27160087,-0.024981309,-0.33020464,0.8951327,-1.3054562,1.9107772,9.189083
2591517,101,2.0086001717619175,0.5217019,-0.5605082,-1.0525883,0.42806798,-1.1133863,1.8901492,11.584952
4022013,28,1.462397997898956,0.37571916,-0.2805536,-1.1786184,1.9636761,-0.697701,2.5980635,10.179801
5935496,166,2.2227164711475833,0.6773221,-0.34280854,0.120195836,0.8863131,0.20224038,4.6324325,7.2427673
3885396,3687,3.5667909123815917,1.831384,-4.3124375,2.6864343,1.5511686,-3.1562567,1.7828997,13.490735
7423385,168,2.2278867046136734,0.7032824,-0.6802404,-0.37404072,-1.5871873,-0.4825557,5.6024117,7.703237
843196,13477,4.129625452035683,1.9832509,-4.024848,-1.8348538,0.8871072,0.8645632,2.300094,12.936545
4010842,10,1.0413926851582251,0.241606,0.30721882,0.018952757,0.22526988,-0.9246682,1.5938526,12.549745
4852552,14107,4.149465450995452,1.7343571,-1.7347445,-0.5883278,1.1188747,1.2042178,5.7413235,7.512664
5254461,143,2.1583624920952498,0.66069597,-0.05899345,-0.081714526,-0.889079,-1.1449012,6.6319256,8.203926
5488989,81,1.9138138523837167,0.49171647,-0.49987474,-0.55983794,-0.62970155,0.49616763,6.4921007,6.8805203
724250,937,2.9722028383790646,1.4226424,-0.55440557,-3.7039359,-0.8014159,1.3273414,3.27613,9.472938
3497597,65,1.8195439355418688,0.49297294,-0.6417743,-2.1143303,0.083556876,3.0974705,2.2533565,12.465704
4760824,128,2.110589710299249,0.5910513,0.247454,-1.0223053,1.4845476,0.7871731,5.341139,7.627786
68147,84,1.9294189257142926,0.5014738,0.30426666,-0.7116265,-0.47473103,0.1496509,1.2796109,9.54645
5772858,15632,4.194042327886423,1.9278498,-0.4455902,-0.09526133,-0.27464125,-0.24686307,3.9599657,9.871223
1724620,64,1.8129133566428555,0.4702395,-0.2966125,0.06705132,1.4330356,-2.4424765,2.6323788,12.122695
318027,24895,4.396129575309595,1.7672374,2.7962985,3.83462,0.65434223,-0.53025734,1.4165009,8.111818
1332496,6357,3.803320523578754,1.6837826,0.27079287,3.092723,-2.8664343,-2.6186566,1.0591875,12.112834
3194850,20,1.3222192947339193,0.23556583,-0.18315051,-0.79044574,1.4980656,-0.87897,1.9219913,11.066507
6107023,118,2.0755469613925306,0.53817225,0.619374,-0.60145587,-0.56329125,-0.7434292,5.601926,8.282997
5916789,93,1.9731278535996986,0.5234386,0.3909403,-0.25660732,-2.1174636,-1.2580646,6.923975,8.357669
3383912,164,2.2174839442139063,0.6512082,0.6696158,-0.19404994,0.04475056,2.9700453,1.5067601,10.059931
7954713,548,2.739572344450092,1.008583,0.18274169,-1.4777921,1.9564238,-0.22658807,6.089625,8.9885025
2946781,1187,3.074816440645175,1.4745824,0.19698972,-5.0988636,2.7273657,6.88351,3.1238241,12.256187
359686,348,2.5428254269591797,0.9066527,-0.2401239,-0.99571687,0.058712512,0.35973954,3.2409625,10.228781
291694,17737,4.24890465056168,1.7679336,5.0674033,3.3765523,-1.4997829,0.13567904,1.6620158,8.1421995
3980051,16,1.2304489213782739,0.2978972,-0.67540157,-0.54544413,2.5627842,3.4980886,2.6753283,13.245291
1862901,81886,4.91321496065671,1.9220592,-9.6822605,-1.6958314,3.5090592,0.9654474,2.3730237,13.10759
1941474,32,1.5185139398778875,0.33820838,0.088000394,-0.72971976,0.21480651,2.160917,1.8327037,12.887014
2695344,47966,4.680942557236213,1.8121042,2.1132934,5.487388,0.6419856,-0.72213185,0.84182984,8.951587
2735140,49,1.6989700043360187,0.25730538,-0.5682789,-1.3878753,1.5940316,2.101282,3.0182357,10.196697
6290319,113,2.0569048513364727,0.63958627,-0.47608796,-0.660838,1.7333008,0.7483984,6.2156563,8.991542
7321136,101,2.0086001717619175,0.6045209,0.71407795,0.6970155,0.09147666,-2.2767558,6.7245035,8.295676
1661444,31837,4.502945778404678,1.8952186,4.4333053,0.8777843,-0.4464041,-0.17274742,2.0523853,8.28421
6495564,340,2.5327543789924976,0.85800153,0.32231304,-0.89020365,0.51503086,-0.24568115,6.06459,8.502401
6716446,133,2.1271047983648077,0.63492495,1.039097,-1.8137811,-0.35667202,0.69684273,6.0054274,9.022388
2701063,10,1.0413926851582251,0.22495823,0.53648937,-0.5141107,-1.3081727,1.1841837,2.2843356,11.418226
2195287,35,1.5563025007672873,0.29918733,0.824219,0.11720934,1.1734489,-0.13681911,0.83591473,9.746511
2398396,57,1.7634279935629373,0.46823734,0.47241008,-0.9825567,-1.4800243,1.5228913,2.4909835,9.489024
2944476,536,2.7299742856995555,0.9402147,-0.7139402,2.67898,3.7498252,-1.7407825,2.0721953,13.105697
4178824,89,1.954242509439325,0.49863648,1.1804576,-0.34922284,1.06026,0.90534925,4.337211,9.463391
3583306,52134,4.717129377876929,1.773634,-2.2445807,-0.019166818,-1.6651675,-0.9527813,2.1781356,13.228154
5097929,97,1.9912260756924949,0.61465275,-0.09984407,0.14950752,1.2832093,-0.43484086,6.7943277,8.941555
6126407,112,2.0530784434834195,0.5780632,0.13516608,-1.3108038,0.015531756,-0.5078006,6.4543147,8.582215
7462750,63,1.806179973983887,0.3443022,-0.03259619,-0.39937347,0.6960114,-0.680624,5.794991,8.7600355
1604599,17109,4.2332500095411,1.8569481,2.5382395,7.986502,-0.8058773,-1.5550174,1.0047282,8.264098
4875949,104,2.0211892990699383,0.55261564,-0.12895048,-0.5276294,2.186559,-0.5480967,5.9375386,8.776899
68264,36,1.568201724066995,0.49301198,-0.31612572,-0.24621134,2.7706482,-1.334162,2.6301723,11.14563
5534952,109,2.041392685158225,0.5799684,0.32470727,-0.8183719,2.9368658,1.9208242,4.7793894,8.928174
1407963,19610,4.292499739685581,1.8837132,3.371852,5.1109667,-0.609453,-1.6022804,1.4783567,8.508773
3248265,14276,4.15463695951842,1.9517028,0.5855466,2.4318779,0.20446235,-0.95108527,0.8653682,8.833931
6616589,202,2.307496037913213,0.78927535,0.56090087,-0.6577786,1.0479112,0.3406152,4.9406075,8.577095
1418481,395,2.597695185925512,1.041952,-0.031283524,-1.0517651,0.5949337,1.0721362,2.605559,9.3526325
6458482,131,2.12057393120585,0.60233563,-0.15451485,-0.6166522,2.6125174,-0.09824081,5.3262615,9.005918
402107,131,2.12057393120585,0.5596027,0.4172978,0.85406184,1.2725122,0.117189445,0.9486902,9.210158
6128198,155,2.1931245983544616,0.6818288,0.3903908,-1.4812722,-2.7847703,0.92664415,6.1646295,9.730367
1680267,33,1.5314789170422551,0.27331156,1.3625584,0.19707179,-1.3918875,0.4549126,0.46345967,9.441082
2019431,16613,4.220474206129218,1.8910127,2.8026266,4.6139975,-0.4841836,0.2569862,1.4080433,7.7609005
6082922,3572,3.55303301620244,1.7658668,-0.1349188,-1.5356741,-2.017574,1.7829757,6.257341,6.9065742
4087826,195,2.292256071356476,0.68155104,0.3327207,0.85362697,-1.898059,-1.5738024,5.6894693,6.5564175
